time,pres,P1,P2,P3,accmag,magx,magy,magz,absaccx,absaccy,absaccz
0.0,999.7825927734375,1000.0615844726562,999.7135009765625,999.8516845703125,0.02651391061561803,13.0,-18.75,-40.1875,0.08172697623766134,-0.04878667429674399,0.026053399382327314
0.01,999.797607421875,1000.0316162109375,999.7135009765625,999.8817138671875,-0.002120869467686859,13.0,-18.75,-40.1875,0.08677445504191161,-0.04143896736975483,-0.0025922872011285847
0.02,999.7426147460938,1000.0115966796875,999.6535034179688,999.8317260742188,-0.0021965869327527088,13.0,-18.75,-40.1875,0.10854992759246618,-0.016423395465321455,-0.0028110564405547933
0.031,999.7776184082031,1000.0115966796875,999.7435302734375,999.8117065429688,0.02210056459881926,13.0,-18.75,-40.1875,0.08154003134018262,-0.024676725218598428,0.02173147491864391
0.041,999.7726135253906,999.9916381835938,999.6935424804688,999.8516845703125,0.03403333262238206,13.0,-18.75,-40.1875,0.052567937260870945,-0.039325999251565324,0.033814419803713136
0.051,999.8276062011719,1000.0015869140625,999.7734985351562,999.8817138671875,0.0367554189938506,12.5625,-18.75,-40.5625,0.08477735995008429,-0.053102930022113526,0.03624726276705381
0.062,999.7726135253906,999.9616088867188,999.6935424804688,999.8516845703125,0.017578465617438255,12.5625,-18.75,-40.5625,0.10683951131459435,-0.021415500924225395,0.016974366152066267
0.072,999.7626037597656,1000.0516357421875,999.7235107421875,999.8016967773438,0.02127669889167727,12.5625,-18.75,-40.5625,0.09546065076269605,-0.04125175685965843,0.02072668152677437
0.083,999.8226013183594,1000.0216064453125,999.7734985351562,999.8717041015625,0.006648987174237675,12.5625,-18.75,-40.5625,0.09785951414122152,-0.06023681517518664,0.005976384393893142
0.093,999.8226013183594,1000.0416259765625,999.7734985351562,999.8717041015625,0.01908955971240367,12.5625,-18.75,-40.5625,0.0998098084981156,-0.05383563718381312,0.01843534338726549
0.103,999.7926025390625,999.9816284179688,999.7435302734375,999.8416748046875,0.0367554189938506,13.375,-18.75,-41.375,0.07500793024202168,-0.04899057417737662,0.03634785164160803
