time,pres,P1,P2,P3,accmag,magx,magy,magz,absaccx,absaccy,absaccz
0.0,999.4364624023438,999.4017333984375,999.4364624023438,999.4690551757812,2.9211625730933157,12.875,34.1875,15.1875,-1.238721694112183,0.011863370071869994,2.8607508967510835
0.01,999.4464721679688,999.4217529296875,999.4464721679688,999.4591064453125,0.5131386417844617,12.875,34.1875,15.1875,-0.13306447463590176,-0.015906757838388463,0.5122687544041629
0.02,999.4764404296875,999.521728515625,999.4764404296875,999.3790893554688,0.5123352423490921,12.1875,33.0625,16.0,-0.38356396261155234,-0.41647101875729703,0.49679559477935165
0.03,999.406494140625,999.4717407226562,999.406494140625,999.4190673828125,0.672843003887488,12.1875,33.0625,16.0,-0.3653245945787691,-0.034925593699930424,0.6664171159635206
0.04,999.1764526367188,999.311767578125,999.1764526367188,999.3790893554688,0.7283248894898193,12.1875,33.0625,16.0,-0.25158420991422403,-0.04253228397422992,0.725235539207576
0.051,999.2364501953125,999.4717407226562,999.2364501953125,999.2190551757812,0.8606423599083257,12.1875,33.0625,16.0,-0.3638948915296991,-0.028018448538834395,0.854398897618653
0.061,999.2864990234375,999.1817626953125,999.2864990234375,999.2091064453125,0.9166674776701313,12.1875,33.0625,16.0,-0.7380775523472518,0.06583723965185917,0.8910421063138614
0.071,999.0664672851562,999.2017822265625,999.0664672851562,999.2290649414062,1.029861787628839,13.1875,33.375,14.5,-0.6458122849022456,-0.10082109416730173,1.0101370219852654
0.081,999.156494140625,999.2017822265625,999.156494140625,999.30908203125,1.5550344678857133,13.1875,33.375,14.5,-0.6364374368969541,-0.0449652674363582,1.5371112610157631
0.091,999.1664428710938,999.1817626953125,999.1664428710938,999.2190551757812,1.691012775375988,13.1875,33.375,14.5,-0.642692897258657,-0.04141116565718905,1.6729667688508911
0.102,999.2364501953125,999.1517333984375,999.2364501953125,999.089111328125,1.7511630931693158,13.1875,33.375,14.5,-0.9052803921039956,-0.16430086734167082,1.7144941192020706
0.112,999.2464599609375,999.311767578125,999.2464599609375,999.1190795898438,1.9048242098969386,13.1875,33.375,14.5,-0.6801838226707546,-0.008670783676496208,1.8850579756440222
0.122,999.2864990234375,999.311767578125,999.2864990234375,999.2590942382812,1.5978085941547846,15.75,33.375,15.1875,-0.5916158248216532,0.08151553938588385,1.5821658543725121
0.132,999.1964721679688,999.4117431640625,999.1964721679688,999.2490844726562,1.319357650290442,15.75,33.375,15.1875,-0.7037521468305608,0.029104400453911272,1.29704675230027
0.143,999.2764892578125,999.1917724609375,999.2764892578125,999.2091064453125,1.2699906309269853,15.75,33.375,15.1875,-0.5881553900211147,0.019093282930984112,1.2543527178577332
0.153,999.2164916992188,999.3417358398438,999.2164916992188,999.1390991210938,1.1603238819075798,15.75,33.375,15.1875,-0.22539937072850558,0.058982897776927445,1.1578494799754075
0.163,999.3064575195312,999.271728515625,999.3064575195312,999.3291015625,1.0691041272495418,15.75,33.375,15.1875,-0.6323300649879351,-0.13195286600893663,1.0499103928900997
0.174,999.1964721679688,999.2617797851562,999.1964721679688,999.3991088867188,1.1987151918221652,14.6875,33.75,14.5,-0.4402841495414398,-0.09804158755466952,1.1894703458588616
0.184,999.2564697265625,999.1717529296875,999.2564697265625,999.1790771484375,1.2217455416286693,14.6875,33.75,14.5,-0.31430634440234506,-0.17333564858981904,1.2159047687725124
0.195,999.1964721679688,999.1617431640625,999.1964721679688,999.1690673828125,1.2397329783606175,14.6875,33.75,14.5,-0.30956977345816483,-0.282233934109789,1.231789232496162
0.205,999.0664672851562,999.291748046875,999.0664672851562,999.1990966796875,1.4250297372988534,14.6875,33.75,14.5,-0.8182334098980644,-0.43217589143936186,1.386857205652607
0.215,999.2164916992188,999.2117309570312,999.2164916992188,999.2890625,1.5256300467316812,14.6875,33.75,14.5,-0.4533485714840535,-0.2894114891312144,1.512862916200051
0.225,999.2264404296875,999.3717651367188,999.2264404296875,999.5390625,1.5233046432711692,14.25,33.75,13.75,-0.1364246956694175,-0.17207426019029215,1.5211770301493086
0.236,999.37646484375,999.561767578125,999.37646484375,999.319091796875,1.1239563501589043,14.25,33.75,13.75,-0.24809713523916832,-0.06943273816204187,1.1209207468327076
0.246,999.146484375,999.3717651367188,999.146484375,999.3690795898438,0.8807673434605334,14.25,33.75,13.75,-0.22903224191751637,-0.02573422970890804,0.8782827607425183
0.256,999.386474609375,999.3417358398438,999.386474609375,999.3490600585938,0.7609457545023162,14.25,33.75,13.75,-0.2774964265570823,0.17364636049877757,0.755876055461
0.266,999.3264770507812,999.561767578125,999.3264770507812,999.4390869140625,0.8696159894311322,14.25,33.75,13.75,-0.3746836469413162,1.1774911722228363,0.7978897234919042
0.277,999.2964477539062,999.4017333984375,999.2964477539062,999.2290649414062,0.9503390960058908,14.25,33.0625,12.25,-1.0191288498251074,0.5855869622100404,0.8859507178266615
0.287,999.2964477539062,999.4717407226562,999.2964477539062,999.55908203125,1.0653941240166311,14.25,33.0625,12.25,-0.35697525768209837,0.5493711692581632,1.0456417284509794
0.298,999.2164916992188,999.3917846679688,999.2164916992188,999.4890747070312,0.699324357490676,14.25,33.0625,12.25,-0.5661661920602847,-0.0744401088741719,0.6837987861453474
0.308,999.3564453125,999.4617309570312,999.3564453125,999.549072265625,0.6150324000031198,14.25,33.0625,12.25,-0.3452350657334373,-0.1619478258525252,0.6080557779369027
0.318,999.1764526367188,999.28173828125,999.1764526367188,999.319091796875,0.8031289290813,15.375,33.375,13.0,0.5356172414698905,0.16397618295528327,0.7883362678944081
0.329,999.3064575195312,999.331787109375,999.3064575195312,999.2091064453125,0.6895663483670305,15.375,33.375,13.0,-0.5219956428512578,0.1377949001147175,0.6756772131373587
0.339,999.2664794921875,999.5117797851562,999.2664794921875,999.2390747070312,0.8325276294212518,15.375,33.375,13.0,-0.9080274709788292,-0.14723833326334612,0.7926978325405649
