time,pres,P1,P2,P3,accmag,magx,magy,magz,absaccx,absaccy,absaccz
0.0,999.9290161132812,1000.0950317382812,1000.0045166015625,999.6875,-0.34658089075110965,-14.0,38.1875,30.875,0.24302482713408868,0.0933918879892579,-0.35016289115127996
0.01,999.9556884765625,1000.0450439453125,1000.0945434570312,999.7274780273438,-0.35971950295364863,-14.0,38.1875,30.875,0.21385150415076737,0.13211378424457165,-0.3630631972559666
0.02,999.9723714192709,1000.0850830078125,1000.1045532226562,999.7274780273438,-0.029182281510935937,-14.0,38.1875,30.875,0.02884622824819605,0.056927957553611463,-0.029390492148545277
0.03,999.9090372721354,1000.0250854492188,1000.0645141601562,999.6375122070312,0.16475297458497273,-14.0,38.1875,30.875,-0.25071539508590535,0.0274437631787825,0.16156384598330042
0.04,999.9656982421875,1000.1050415039062,1000.1045532226562,999.6875,0.10946593871634214,-14.0,38.1875,30.875,-0.43059615136600216,0.10642025166858438,0.09954419707673878
0.051,999.9490152994791,1000.0950317382812,1000.0245361328125,999.7274780273438,-0.03833668714660199,-14.0,39.0,31.25,-0.352859664918006,0.05478114446687332,-0.04486339149062957
0.061,999.9390258789062,1000.0850830078125,1000.0545043945312,999.677490234375,-0.2890023090828908,-14.0,39.0,31.25,0.23814249893883366,0.04118168978749548,-0.292070117453358
0.072,999.9357096354166,1000.0750732421875,1000.0345458984375,999.697509765625,-0.05160895523904685,-14.0,39.0,31.25,0.23526030982288804,0.29005193756217107,-0.058758117931375864
0.082,999.9057006835938,1000.0650634765625,999.9745483398438,999.677490234375,-0.2267487725211943,-14.0,39.0,31.25,-0.09840972684882554,0.2753583151645662,-0.2312110675250132
0.092,999.9190266927084,1000.0650634765625,1000.0545043945312,999.6375122070312,0.14254760201863093,-14.0,39.0,31.25,-0.08865054288161489,0.25584296825041664,0.1388637153843053
0.103,999.9357096354166,1000.0750732421875,1000.0345458984375,999.697509765625,0.08263370459229691,-13.25,38.1875,32.0,-0.09595396664485278,0.22276811234829585,0.07965969170028764
0.113,999.9256795247396,1000.0350341796875,1000.0545043945312,999.6875,-0.20386114609933692,-13.25,38.1875,32.0,-0.16185346269568335,0.09746016988389261,-0.2057192537744097
0.124,999.8956909179688,1000.0450439453125,999.9745483398438,999.66748046875,-0.3057590421876224,-13.25,38.1875,32.0,0.03314393738118926,0.22129957813410206,-0.3083936010645605
0.134,999.9123738606771,1000.0250854492188,999.9945068359375,999.717529296875,-0.3065480342916249,-13.25,38.1875,32.0,-0.015522491305331343,0.21450289759523944,-0.30898180068508196
0.144,999.9157104492188,1000.0850830078125,1000.0245361328125,999.6375122070312,0.18424338718742028,-13.25,38.1875,32.0,-0.1591288325631004,-0.06416706139304296,0.1827704609491949
0.154,999.8923543294271,1000.0550537109375,999.9945068359375,999.6275024414062,0.0603695774550701,-14.6875,38.1875,32.0,-0.031534251383468215,0.1549174167986691,0.05910339293862599
0.165,999.9190063476562,1000.0350341796875,1000.0545043945312,999.66748046875,-0.06320068308526139,-14.6875,38.1875,32.0,-0.058049961738892986,0.42830381816230445,-0.07278874802958235
0.175,999.8957112630209,1000.0050659179688,1000.0445556640625,999.6375122070312,-0.07142714561532237,-14.6875,38.1875,32.0,-0.04642917731447005,0.35763220466302914,-0.07810682457724916
0.185,999.9190470377604,1000.0650634765625,1000.0445556640625,999.6475219726562,-0.20694326488701797,-14.6875,38.1875,32.0,-0.029109848469577537,-0.14551598465088733,-0.2080899622662571
0.196,999.932373046875,1000.0750732421875,1000.0445556640625,999.677490234375,-0.19808543825517866,-14.6875,38.1875,32.0,0.0895298462400711,-0.06053381471494168,-0.19869303340121114
0.206,999.8790486653646,1000.0050659179688,999.9745483398438,999.6575317382812,-0.17314350470623374,-15.75,39.0,30.875,-0.07802898291645044,0.3149957367060283,-0.17860901662861117
0.217,999.9223836263021,1000.0850830078125,1000.0345458984375,999.6475219726562,0.04740851009363212,-15.75,39.0,30.875,0.19180963965540432,0.37976391924899744,0.03822273116516506
0.227,999.9023640950521,1000.0350341796875,1000.0245361328125,999.6475219726562,-0.012316369368338798,-15.75,39.0,30.875,-0.008618805148314257,0.1024724992664674,-0.012856047345248811
0.237,999.8723551432291,999.9850463867188,1000.0045166015625,999.6275024414062,-0.3369380914219775,-15.75,39.0,30.875,-0.21193051943991326,0.26959298988173397,-0.34314693266614427
0.248,999.8923746744791,1000.0150756835938,1000.0045166015625,999.6575317382812,0.08166812945780677,-14.0,38.1875,31.25,-0.2005305570219218,0.03540178530286009,0.07957191149491472
0.258,999.9290364583334,1000.0650634765625,1000.0045166015625,999.717529296875,0.21934662213996958,-14.0,38.1875,31.25,-0.158515981935742,-0.07339967552875137,0.21782522973618867
0.268,999.9190266927084,1000.0650634765625,1000.0245361328125,999.66748046875,0.2216150329912221,-14.0,38.1875,31.25,-0.14603772611819488,-0.0771625483542211,0.22025518587723703
0.278,999.8923746744791,1000.0550537109375,999.9745483398438,999.6475219726562,0.08133473308305206,-14.0,38.1875,31.25,-0.14044979758739173,0.04425533882823274,0.08023852701430201
0.288,999.9057006835938,1000.0750732421875,999.9745483398438,999.66748046875,-0.29820720094275366,-14.0,38.1875,31.25,0.1385437114403123,0.2225715820329519,-0.30182090076712065
