time,pres,P1,P2,P3,accmag,magx,magy,magz,absaccx,absaccy,absaccz
0.0,999.9540201822916,999.914794921875,999.8614501953125,1000.0858154296875,0.14073350380351002,31.0625,-1.875,-0.0625,0.04630302966564148,-0.009126826996864068,0.1406215883325821
0.01,999.9773763020834,999.9248046875,999.9215087890625,1000.0858154296875,0.20121880495848643,31.0625,-1.875,-0.0625,0.0232889673020793,0.035699001252275764,0.20112806660997684
0.02,999.9573567708334,999.90478515625,999.991455078125,999.975830078125,0.22379766753020824,31.0625,-1.875,-0.0625,-0.036607022644314036,0.00567206135635745,0.2237292860903768
0.03,999.9006754557291,999.914794921875,1000.00146484375,999.7857666015625,0.17544943797539148,31.75,-0.75,0.25,-0.04248582106919674,-0.012355468046104434,0.17535140972917773
0.04,999.940673828125,999.894775390625,999.9315185546875,999.9957275390625,0.24927905680849705,31.75,-0.75,0.25,-0.031293416329843726,-0.03031807537388298,0.24918469256559916
0.051,999.9540201822916,999.94482421875,999.9114990234375,1000.0057373046875,0.2404873174309632,31.75,-0.75,0.25,-0.013899195128832087,-0.022892229155421884,0.2404516354271209
0.061,999.8940022786459,999.914794921875,999.8614501953125,999.90576171875,0.22795763895993204,31.75,-0.75,0.25,-0.02828543031527353,-0.0006310836055964941,0.22791776703313182
0.071,999.9173583984375,999.914794921875,999.9715576171875,999.86572265625,0.168591920694114,31.75,-0.75,0.25,-0.03657410783259474,-0.05229406333204789,0.16838786504705539
0.081,999.7173665364584,999.6748046875,999.7315673828125,999.7457275390625,0.23641713296581202,32.1875,-0.75,-0.0625,-0.05206871762714238,0.018488327277619288,0.23626518861353496
0.091,999.9473876953125,999.8848876953125,1000.011474609375,999.94580078125,0.2411192955814343,32.1875,-0.75,-0.0625,-0.07320737733418081,0.021834742168163057,0.24082897167928863
0.102,999.9173583984375,999.8248291015625,1000.021484375,999.90576171875,0.20339103229608924,32.1875,-0.75,-0.0625,-0.14112893180813257,-0.007334743787045461,0.20239375932688652
0.112,999.9007161458334,999.724853515625,1000.04150390625,999.935791015625,0.16580066318551623,32.1875,-0.75,-0.0625,-0.10789977623274183,-0.018498438650286442,0.16519996379365764
0.122,999.8606770833334,999.7847900390625,999.8714599609375,999.92578125,0.1880697353691172,32.1875,-0.75,-0.0625,-0.058431552174535106,0.0035939506316364778,0.18789834267848526
0.132,999.9673665364584,999.914794921875,1000.04150390625,999.94580078125,0.15629314499868308,31.75,-1.5,1.0,-0.06543493508461795,-0.018893966119557515,0.1560604222211346
0.142,999.8607177734375,999.73486328125,999.9715576171875,999.875732421875,0.07664272159687258,31.75,-1.5,1.0,-0.09351864759536133,-0.056241121849718745,0.07604043605271826
0.153,999.8273518880209,999.73486328125,999.8614501953125,999.8857421875,0.09820386805758297,31.75,-1.5,1.0,-0.10548052164173827,0.056490702985341645,0.09748134245135098
0.163,999.8873697916666,999.8648681640625,999.8914794921875,999.90576171875,0.10666274411634369,31.75,-1.5,1.0,-0.08815572967758989,0.019764878059039148,0.1062512018133841
0.173,999.8406982421875,999.7947998046875,999.8814697265625,999.8458251953125,0.07981792243775132,31.75,-1.5,1.0,-0.07459806848022188,-0.056230078801325245,0.07937671672932112
0.183,999.89404296875,999.8348388671875,999.9114990234375,999.935791015625,0.12416848172555106,31.5,-1.0625,-0.875,-0.08988531775249697,-0.03040768769989155,0.1237152881230994
0.193,999.847412109375,999.8548583984375,999.9615478515625,999.725830078125,0.08792402800137289,31.5,-1.0625,-0.875,-0.03024399168336478,0.033076119813565175,0.08782255525689209
0.204,999.8740641276041,999.7548828125,999.9114990234375,999.955810546875,0.06815259223519021,31.5,-1.0625,-0.875,-0.03248684961163262,0.005447280905219287,0.06809766945113083
0.214,999.8907470703125,999.744873046875,1000.091552734375,999.8358154296875,0.03853801279826996,31.5,-1.0625,-0.875,-0.007021915706123316,0.01807305688794214,0.038518926561851075
0.225,999.8573811848959,999.8248291015625,999.7315673828125,1000.0157470703125,0.1876549238147618,31.5,-1.0625,-0.875,0.056551026473319776,0.05280339935498857,0.187355538246047
0.235,999.8774007161459,999.8648681640625,999.841552734375,999.92578125,0.20538815470343152,32.1875,0.0,0.25,0.022931326909910066,0.022598228302657564,0.20533640791449237
0.245,999.884033203125,999.90478515625,999.79150390625,999.955810546875,0.16566522964311226,32.1875,0.0,0.25,0.001940087393459855,-0.0033987561485799844,0.16566446200092066
0.256,999.8740234375,999.69482421875,1000.011474609375,999.915771484375,0.10708605997468723,32.1875,0.0,0.25,-0.06000905845927429,-0.041949601450616214,0.10681577245363627
0.266,999.8973795572916,999.724853515625,999.9114990234375,1000.0557861328125,0.19664749938083403,32.1875,0.0,0.25,-0.06908954154433689,-0.025190889731455446,0.19637727807563898
0.276,999.9006754557291,999.8148193359375,999.991455078125,999.895751953125,0.19135991638147054,32.1875,0.0,0.25,-0.042367046353763094,-0.009073436532970103,0.1912660640108328
0.287,999.9107259114584,999.6748046875,1000.1015625,999.955810546875,0.1613641352037387,31.0625,-1.0625,-0.0625,-0.02357362472864155,0.02403099241572404,0.1613073121054729
0.297,999.807373046875,999.7747802734375,999.9114990234375,999.73583984375,0.1613641352037387,31.0625,-1.0625,-0.0625,-0.02284550132417129,0.022439861182277365,0.16131271460918306
0.308,999.8607177734375,999.8648681640625,999.821533203125,999.895751953125,0.21840953486243286,31.0625,-1.0625,-0.0625,-0.06312403370116026,0.07987614923192421,0.21789274753539445
0.318,999.8373616536459,999.664794921875,999.9014892578125,999.94580078125,0.24879231842836624,31.0625,-1.0625,-0.0625,-0.06146588606163217,0.004617765015206832,0.24860345805372752
0.328,999.8573811848959,999.7647705078125,999.8515625,999.955810546875,0.2644575450437596,31.0625,-1.0625,-0.0625,-0.042815010271799014,0.013460987709072558,0.2643575727484695
0.338,999.9273681640625,999.8548583984375,999.9315185546875,999.9957275390625,0.2312002886303013,31.0625,-2.25,0.25,-0.02526402383107218,0.02094842408228148,0.23114665409372392
0.349,999.9140625,999.8548583984375,999.821533203125,1000.0657958984375,0.21780660148652053,31.0625,-2.25,0.25,-0.00906581559006403,0.0518671915435136,0.21766836519067034
0.359,999.8740234375,999.8448486328125,999.9114990234375,999.86572265625,0.1771166193860445,31.0625,-2.25,0.25,0.00035797877460730376,0.03569298910707852,0.17705283112073822
0.37,999.8507080078125,999.8648681640625,999.801513671875,999.8857421875,0.15776288403692362,31.0625,-2.25,0.25,-0.02839147863239022,0.017651074883966444,0.15770682132458091
0.38,999.7940266927084,999.69482421875,999.8714599609375,999.8157958984375,0.16214614077784262,31.75,-1.5,0.25,-0.05980123606823984,0.03824639012100839,0.16189348513299429
0.39,999.7974039713541,999.744873046875,999.801513671875,999.8458251953125,0.19768704272212823,31.75,-1.5,0.25,-0.022349683099641027,0.048406812800460663,0.19754501449822293
0.4,999.8006998697916,999.8548583984375,999.761474609375,999.7857666015625,0.15285595773671723,31.75,-1.5,0.25,-0.01899523765923483,0.03823483794341076,0.15276448144407873
0.411,999.8840738932291,999.8848876953125,999.9415283203125,999.8258056640625,0.011232277047140471,31.75,-1.5,0.25,-0.027373928091673605,-0.009287155504688283,0.011189737323885396
0.421,999.8473714192709,999.724853515625,999.9415283203125,999.875732421875,-0.025190234076903906,31.75,-1.5,0.25,-0.012633633940131617,-0.036317349159790346,-0.025265788139797962
0.431,999.8773600260416,999.8348388671875,999.8714599609375,999.92578125,-0.023611284323791892,32.1875,-1.0625,0.25,0.03970287640158565,0.01265005950678555,-0.023699996836672454
0.441,999.89404296875,999.71484375,1000.091552734375,999.875732421875,0.12815371711275958,32.1875,-1.0625,0.25,-0.00340489760165541,0.02362984929506684,0.12812504156879712
0.451,999.8506673177084,999.684814453125,1000.00146484375,999.86572265625,0.19630839156508983,32.1875,-1.0625,0.25,0.019141371821413955,0.06363446363171477,0.19608774147164
0.462,999.8673909505209,999.8748779296875,999.771484375,999.955810546875,0.2587735414519905,32.1875,-1.0625,0.25,-0.005235284751544889,0.03994683780733732,0.2586929375657512
0.472,999.8740234375,999.8748779296875,999.8714599609375,999.875732421875,0.27657010239793145,32.1875,-1.0625,0.25,-0.02520026658295471,0.0067333254356038985,0.27653637476614357
0.482,999.7974039713541,999.744873046875,999.8115234375,999.8358154296875,0.3559529188185291,31.75,-1.0625,0.25,0.05950738044812676,0.029149543175421844,0.35573695918991355
0.492,999.8673502604166,999.664794921875,999.991455078125,999.94580078125,0.3780763851817426,31.75,-1.0625,0.25,-0.007656260381699198,0.021110423047906668,0.3780516371882232
0.502,999.9173583984375,999.8348388671875,1000.00146484375,999.915771484375,0.2691918490598546,31.75,-1.0625,0.25,-0.0266820878345313,-0.014623108959771702,0.26914592418562755
0.513,999.9473470052084,999.94482421875,1000.1314697265625,999.7657470703125,0.19266446232710344,31.75,-1.0625,0.25,0.006633554699428501,-0.07716008382631179,0.1923646535865462
0.523,999.8140462239584,999.8048095703125,999.801513671875,999.8358154296875,0.16862199116566856,31.75,-1.0625,0.25,-0.08075692454887529,-0.018111112312846345,0.1682787668677257
0.533,999.89404296875,999.7647705078125,999.9815673828125,999.935791015625,0.17762235375082902,31.0625,-1.0625,1.25,-0.12255044139965587,-0.0009167819545128353,0.176870422207692
0.543,999.8406982421875,999.7947998046875,999.8515625,999.875732421875,0.2017231198780962,31.0625,-1.0625,1.25,-0.11078771561061629,-0.005459786477523654,0.20110863500656606
0.553,999.904052734375,999.744873046875,1000.091552734375,999.875732421875,0.1363812090148926,31.0625,-1.0625,1.25,-0.027651527779218643,0.056271957702846986,0.13618359044474637
0.564,999.8040364583334,999.724853515625,999.9315185546875,999.7557373046875,0.09668965371863436,31.0625,-1.0625,1.25,-0.02865765030733014,0.004074788418285014,0.09664736579808064
0.574,999.8507486979166,999.8548583984375,999.841552734375,999.8558349609375,0.09753773177935088,31.0625,-1.0625,1.25,-0.06948473817005762,0.012970698745235154,0.09728557874289834
0.584,999.8573811848959,999.8648681640625,999.8914794921875,999.8157958984375,0.11791022489442504,31.5,-1.0625,-0.5625,-0.07410084513180193,0.019583421742897844,0.11761436539045178
0.594,999.8707275390625,999.8648681640625,999.8914794921875,999.8558349609375,0.0631252622498728,31.5,-1.0625,-0.5625,-0.10449752636608434,-0.03347609352251979,0.06251548807204799
0.605,999.8573811848959,999.8248291015625,999.9114990234375,999.8358154296875,0.04261898651328799,31.5,-1.0625,-0.5625,-0.12873655771267334,0.0012303198958507622,0.04177782323695034
0.615,999.8874104817709,999.8548583984375,999.9515380859375,999.8558349609375,0.03018798047676441,31.5,-1.0625,-0.5625,-0.11739989043748,-0.01059840142761903,0.029481918817261032
0.625,999.7707112630209,999.7947998046875,999.821533203125,999.69580078125,0.06150456956611983,31.5,-1.0625,-0.5625,-0.10530759329943651,0.02898291046300905,0.060900301829583725
0.636,999.89404296875,999.73486328125,999.9215087890625,1000.0257568359375,0.1680061329142113,32.1875,-0.75,-1.0,-0.0060225035397705184,0.07196955014697881,0.16774476030412266
0.646,999.864013671875,999.8248291015625,999.8614501953125,999.90576171875,0.11804630844634367,32.1875,-0.75,-1.0,0.08752878759058413,0.018753993299762683,0.11764274647981665
0.657,999.8840738932291,999.8348388671875,999.841552734375,999.975830078125,0.09449373608447686,32.1875,-0.75,-1.0,0.04045965756565595,0.013239172585869596,0.09440224892726867
0.667,999.8006591796875,999.664794921875,999.991455078125,999.7457275390625,0.08764599805405382,32.1875,-0.75,-1.0,-0.007664639160952724,0.003169085502976454,0.08764252299500974
0.677,999.9107259114584,999.724853515625,1000.031494140625,999.975830078125,0.137587602492788,32.1875,-0.75,-1.0,0.019607825156445102,-0.05923144794225044,0.1373919334685656
