time,pres,P1,P2,P3,accmag,magx,magy,magz,absaccx,absaccy,absaccz
0.0,999.9967651367188,999.9832763671875,1000.0678100585938,999.939208984375,-0.3215123338482986,-29.0,62.6875,15.5,-0.07449792472274552,0.04702865979223658,-0.3219213454417922
0.01,999.9401245117188,1000.0032958984375,999.9278564453125,999.8892211914062,-0.2627438436561107,-29.0,62.6875,15.5,-0.0072977637025708475,0.057164951405655695,-0.26291777421907625
0.02,999.9767659505209,1000.0132446289062,999.9078369140625,1000.0092163085938,-0.09267505729581238,-28.25,63.375,14.75,0.072306222385075,-0.032497171832943206,-0.09299841586262758
0.031,999.9267578125,1000.0132446289062,999.8878173828125,999.8792114257812,0.09576600975131555,-28.25,63.375,14.75,0.10427293504213164,-0.11594109288733778,0.09453860903890465
0.041,999.9634195963541,1000.0332641601562,999.9478149414062,999.9091796875,0.19904587132193718,-28.25,63.375,14.75,-0.1374105505394816,-0.13700966661469194,0.19716473063581041
0.051,999.9534505208334,1000.0032958984375,999.9078369140625,999.94921875,0.025384887258274702,-28.25,63.375,14.75,-0.29671567830353407,-0.08130254985338825,0.020571986519637875
0.061,999.9567667643229,999.9632568359375,999.8978271484375,1000.0092163085938,-0.16590357348137097,-28.25,63.375,14.75,-0.324713539103878,-0.04138907443913875,-0.17146048687722093
0.072,999.9500935872396,999.9932861328125,999.8878173828125,999.9691772460938,-0.3227610818727147,-28.25,63.0625,14.75,-0.24864509783467525,-0.03738688200899931,-0.3260936251982418
0.082,999.94677734375,999.9632568359375,999.9278564453125,999.94921875,-0.02588024277389067,-28.25,63.0625,14.75,0.11220758639102169,-0.10346590939252243,-0.02707080231630421
0.093,999.9700927734375,999.9832763671875,999.9678344726562,999.9591674804688,0.167910550841313,-28.25,63.0625,14.75,0.15445260643477443,-0.17371552965815662,0.1652025677532727
0.103,999.9734293619791,1000.0132446289062,999.9178466796875,999.9891967773438,0.22982560106756011,-28.25,63.0625,14.75,0.02847171844778007,-0.14769965085365466,0.2286987341108091
0.113,999.9100952148438,999.9032592773438,999.9578247070312,999.8692016601562,0.09545812092329697,-28.25,63.0625,14.75,-0.13144327632528352,-0.09349430605205433,0.0941446912497188
0.124,999.9367472330729,999.9532470703125,999.9478149414062,999.9091796875,-0.32503828519193334,-29.0,62.6875,14.0,-0.0340831538352564,0.07109054309393648,-0.32536594250036366
0.134,999.9100748697916,999.9432373046875,999.8878173828125,999.899169921875,-0.18347938528877705,-29.0,62.6875,14.0,0.15900868857185912,-0.011795383299984752,-0.18479993707395082
0.144,999.9234212239584,999.9132690429688,999.9378051757812,999.919189453125,0.04306559045885905,-29.0,62.6875,14.0,0.22209090828112288,-0.0547994180006961,0.040409848434228124
0.154,999.9067789713541,999.9332885742188,999.9178466796875,999.8692016601562,0.2632616897679725,-29.0,62.6875,14.0,0.010760036620585112,-0.10729275683530948,0.2626845258098758
0.164,999.9434204101562,999.9632568359375,999.8878173828125,999.9791870117188,0.12282943621048759,-29.375,62.6875,14.0,-0.14982846028604868,-0.05300647406584125,0.12155790171134306
0.175,1000.0100911458334,999.9832763671875,1000.0078125,1000.0391845703125,-0.11731214385093658,-29.375,62.6875,14.0,-0.21931667952787404,0.037973219800257474,-0.11986810691420935
0.185,999.8934326171875,999.9232788085938,999.8978271484375,999.8591918945312,-0.26864785962855997,-29.375,62.6875,14.0,-0.1220611753455394,0.06229396905738249,-0.2696320198085136
0.195,999.936767578125,1000.0432739257812,999.9178466796875,999.8491821289062,-0.12791838739510375,-29.375,62.6875,14.0,0.22161165777284886,-0.044365055535857234,-0.13055660855809847
0.205,999.9500935872396,999.9732666015625,999.9778442382812,999.899169921875,0.16965959390776675,-29.375,62.6875,14.0,0.3021665063985264,-0.09215743985693103,0.1646582908370977
0.215,999.9334309895834,999.9932861328125,999.9378051757812,999.8692016601562,0.32377551925503134,-29.0,62.375,14.375,0.19742269737097562,-0.10684317681660771,0.3212889154728522
0.226,999.9267578125,999.9632568359375,999.8978271484375,999.919189453125,0.016032035757946872,-29.0,62.375,14.375,-0.18717812706329173,0.006278748727328032,0.014247070071322199
0.236,999.8767700195312,999.9232788085938,999.9078369140625,999.7991943359375,-0.22106886423503624,-29.0,62.375,14.375,-0.20608224081694715,0.11288087045690376,-0.223948239992259
0.246,999.9400838216146,999.9532470703125,1000.0078125,999.8591918945312,-0.34551926116770915,-29.0,62.375,14.375,-0.0752349034983375,0.12195727689238867,-0.34660410911410544
0.256,999.916748046875,999.9432373046875,999.9078369140625,999.899169921875,-0.23972308849240953,-29.0,62.375,14.375,0.1258700919351119,0.0111151167165634,-0.24055731314138207
0.267,999.9367472330729,999.8932495117188,1000.017822265625,999.899169921875,0.28802934179974926,-29.75,63.75,14.375,0.2201193485035029,-0.1135946342797397,0.28499085285994497
0.277,999.9401041666666,1000.0032958984375,999.9478149414062,999.8692016601562,0.3212832333292095,-29.75,63.75,14.375,0.024153625973636572,-0.1326816237378835,0.3203855870846386
0.287,999.9134318033854,999.9032592773438,999.9478149414062,999.8892211914062,0.11810641976293823,-29.75,63.75,14.375,-0.1624556203162335,-0.061458670553703576,0.11658693032904921
0.297,999.9034220377604,999.9632568359375,999.8978271484375,999.8491821289062,-0.19423173924976567,-29.75,63.75,14.375,-0.30175978294886896,0.05001866467831795,-0.1990979397857746
0.308,999.9401041666666,999.9832763671875,999.8878173828125,999.94921875,-0.29545859326948865,-29.75,63.75,14.375,-0.05225381809703844,0.09501875560769579,-0.29607656353245204
0.318,999.9300944010416,999.9932861328125,999.9578247070312,999.8391723632812,-0.062113031513955974,-28.6875,63.0625,14.375,0.14374955320029414,0.008964533446951806,-0.06317713029138794
0.328,999.9300944010416,999.9832763671875,999.9078369140625,999.899169921875,0.18154119226883125,-28.6875,63.0625,14.375,0.16975682655184077,-0.055052690422788375,0.17994730806529802
0.339,999.9434204101562,1000.0032958984375,999.997802734375,999.8291625976562,0.2767487702134588,-28.6875,63.0625,14.375,0.013645171467474349,-0.07006978502738126,0.27649616011053446
0.349,999.9201049804688,999.9532470703125,999.9278564453125,999.8792114257812,-0.04965657492005704,-28.6875,63.0625,14.375,-0.3132470092706816,0.029534296024117168,-0.05472922917858547
0.359,999.9067586263021,999.9532470703125,999.8778076171875,999.8892211914062,-0.2876838716906569,-28.6875,63.0625,14.375,-0.30128503032913745,0.09068553217638708,-0.29288342447074456
0.369,999.860107421875,999.9332885742188,999.77783203125,999.8692016601562,-0.3796552221315448,-28.6875,63.0625,13.25,-0.14657066756272563,0.08439616338853317,-0.3811720263605203
0.38,999.9834187825521,1000.0132446289062,999.997802734375,999.939208984375,-0.2692821391401843,-28.6875,63.0625,13.25,0.02758939025425633,0.03437558410952268,-0.2693839588162863
0.39,999.9167683919271,999.9332885742188,999.9678344726562,999.8491821289062,0.22347422172210862,-28.6875,63.0625,13.25,0.10367422090620604,-0.09560258230983976,0.22248308048098586
0.4,999.9567464192709,999.9432373046875,1000.017822265625,999.9091796875,0.2805254507981516,-28.6875,63.0625,13.25,-0.0999938309481081,-0.10765005644270387,0.2794557123922896
0.411,999.9334309895834,999.9232788085938,999.9578247070312,999.919189453125,0.13300742983883573,-28.6875,63.0625,13.25,-0.32519019028841,-0.03887312394562048,0.12761223686078438
0.421,999.8900960286459,999.86328125,999.8878173828125,999.919189453125,-0.11910729730481862,-27.5625,62.6875,14.375,-0.41354025057809185,0.07806542057869459,-0.12824955772911828
0.432,999.956787109375,1000.0032958984375,999.9178466796875,999.94921875,-0.32271368745345974,-27.5625,62.6875,14.375,-0.17501622310309628,0.14732237752216748,-0.32547223026023
0.442,999.9134114583334,999.9532470703125,999.9578247070312,999.8291625976562,-0.17084016311527606,-27.5625,62.6875,14.375,0.02574163945464658,0.06796424546855728,-0.17111414164750904
0.452,999.9567667643229,999.9732666015625,999.9778442382812,999.919189453125,0.061955265094416845,-27.5625,62.6875,14.375,0.10603130061728816,0.009366173535665268,0.061381382263986595
0.462,999.9434407552084,999.9732666015625,999.9778442382812,999.8792114257812,0.1917299445780749,-27.5625,62.6875,14.375,0.0096643548032036,-0.035858017133527875,0.19166099641070744
0.473,999.8767700195312,999.9632568359375,999.8578491210938,999.8092041015625,-0.012214526227506184,-29.0,62.6875,13.5625,-0.43286481723752246,0.028011902319777238,-0.021821233069267976
0.483,999.936767578125,999.9732666015625,999.9178466796875,999.919189453125,-0.12721633618967232,-29.0,62.6875,13.5625,-0.47638569332245684,0.020982616654636854,-0.1389651080585903
0.493,999.9234212239584,999.9532470703125,999.8978271484375,999.919189453125,-0.03682223463119527,-29.0,62.6875,13.5625,-0.20457417701942848,-0.07273810042985651,-0.039234307980676064
0.504,999.9167683919271,999.9332885742188,999.9478149414062,999.8692016601562,0.22965147805556185,-29.0,62.6875,13.5625,-0.016092485734698236,-0.14984207915308012,0.2285203184553648
0.514,999.9300740559896,999.9432373046875,999.9478149414062,999.899169921875,0.22965147805556185,-29.75,62.6875,14.375,-0.021529583480919712,-0.15357768259071958,0.22845367440964104
0.524,999.9534301757812,999.9832763671875,999.997802734375,999.8792114257812,-0.012842087697411131,-29.75,62.6875,14.375,-0.19271133182829558,-0.0469206847432988,-0.014849978151358911
0.534,999.9200846354166,999.9432373046875,999.8778076171875,999.939208984375,-0.3287292316805033,-29.75,62.6875,14.375,-0.06830941945232638,0.08899978630131422,-0.32939304456501617
0.544,999.9400838216146,999.9432373046875,999.9478149414062,999.92919921875,-0.25468733774593133,-29.75,62.6875,14.375,0.13095077428337376,0.04074167171325782,-0.2556715524149187
0.555,999.9434407552084,999.9132690429688,999.9778442382812,999.939208984375,-0.08205057271353233,-29.75,62.6875,14.375,0.25872358970795517,0.009997020202198392,-0.08549681353546923
0.565,999.9234212239584,999.9532470703125,999.9178466796875,999.899169921875,0.11957685844433819,-29.375,63.75,12.875,0.2611712180567247,-0.05339228990193279,0.11599795718249695
0.575,999.8834431966146,999.9332885742188,999.9078369140625,999.8092041015625,0.0428981298115616,-29.375,63.75,12.875,-0.050654030383202375,-0.031804535012896595,0.04271658971284431
0.585,999.9034220377604,999.8932495117188,1000.0078125,999.8092041015625,-0.10067452800946874,-29.375,63.75,12.875,-0.15739159189390062,0.020611773787886034,-0.10197217955023596
0.596,999.9067789713541,999.9232788085938,999.9078369140625,999.8892211914062,-0.19433053280658363,-29.375,63.75,12.875,-0.1607104078972581,0.05839348776660669,-0.1958509649737774
0.606,999.9434407552084,999.9932861328125,999.8878173828125,999.94921875,-0.18703791958984972,-29.375,63.75,12.875,-0.06008498719494071,0.041417937371111435,-0.18731463936446957
0.616,999.8934326171875,999.9232788085938,999.8878173828125,999.8692016601562,0.12410773605054892,-28.6875,63.375,15.0625,0.1473400140811938,-0.04276822660234969,0.12292294898652578
0.626,999.9234212239584,1000.0132446289062,999.9478149414062,999.8092041015625,0.16354998486372807,-28.6875,63.375,15.0625,0.08767130337170936,-0.05950325763647668,0.1629871355312087
0.636,999.9701131184896,999.9832763671875,999.9878540039062,999.939208984375,0.09774918161038748,-28.6875,63.375,15.0625,-0.035387527540687636,-0.017338237233857523,0.09767081377482434
0.647,999.9467569986979,999.9532470703125,1000.057861328125,999.8291625976562,-0.07715865339633687,-28.6875,63.375,15.0625,-0.10253001447991661,0.024893114823696827,-0.07773055206942381
0.657,999.9634399414062,1000.0232543945312,999.9878540039062,999.8792114257812,-0.20731810640860182,-28.6875,63.375,15.0625,0.0027557622958385153,0.06911750881908296,-0.207567249636325
0.667,999.9334309895834,999.9632568359375,999.8978271484375,999.939208984375,-0.08250783488496616,-29.0,63.0625,13.5625,0.10087727809728975,0.005209989825206818,-0.08303230944278006
0.677,999.9267781575521,999.9732666015625,999.9278564453125,999.8792114257812,0.09540241805636107,-29.0,63.0625,13.5625,0.13782536224306607,-0.040551157329077436,0.0943604961046649
0.687,999.8667602539062,999.86328125,999.9378051757812,999.7991943359375,0.1767962352411896,-29.0,63.0625,13.5625,0.09465907744105007,-0.060975034465322264,0.1761614621664105
0.698,999.9334309895834,999.9932861328125,999.9478149414062,999.8591918945312,-0.0020593747493009573,-29.0,63.0625,13.5625,-0.14330229040513398,-0.0053770285975183185,-0.0031077884188430716
0.708,999.9334309895834,1000.0432739257812,999.9078369140625,999.8491821289062,-0.07410250255884598,-29.0,63.0625,13.5625,-0.1519788145817813,0.02969771026255641,-0.07533408038034572
0.718,999.860107421875,999.873291015625,999.8478393554688,999.8591918945312,-0.07177135975860516,-28.6875,63.375,14.375,-0.09105115354541926,0.02647814795364911,-0.07223302575293822
0.728,999.9701131184896,999.9832763671875,999.9278564453125,999.9992065429688,-0.0071944887774169075,-28.6875,63.375,14.375,0.04180165202066011,-0.026070859234356702,-0.00731828411005786
0.739,999.9201049804688,999.9632568359375,999.9278564453125,999.8692016601562,0.16393114167626166,-28.6875,63.375,14.375,0.15102748226353935,-0.02702181734439202,0.1627510216533583
0.749,999.8967692057291,999.8932495117188,999.8678588867188,999.92919921875,0.09338344485916217,-28.6875,63.375,14.375,0.06318699939153127,0.05082585857505473,0.09305143837587693
0.759,999.8967692057291,999.9232788085938,999.9178466796875,999.8491821289062,-0.045687427969371086,-28.6875,63.375,14.375,-0.040308830704009146,0.13425265708746248,-0.04669362221241791
0.769,999.8834228515625,999.9032592773438,999.9078369140625,999.8391723632812,-0.15624433126298598,-29.375,62.0,14.375,-0.046891488163788964,0.27873797706326087,-0.16038317651148937
0.78,999.936767578125,999.9332885742188,999.9678344726562,999.9091796875,-0.11636302694647149,-29.375,62.0,14.375,-0.01509960891493467,0.25784241736189917,-0.11980459149713774
0.79,999.9434407552084,999.9932861328125,999.9678344726562,999.8692016601562,-0.05546771564631392,-29.375,62.0,14.375,0.0311571922417464,0.24010906818463096,-0.05847309641995224
0.801,999.860107421875,999.86328125,999.8578491210938,999.8591918945312,0.0014935299957947734,-29.375,62.0,14.375,0.06440876863196987,0.1513873897869732,0.00011410014614199326
0.811,999.8934326171875,999.9532470703125,999.8478393554688,999.8792114257812,0.04365926963790656,-29.375,62.0,14.375,-0.0194316340568923,0.09381233661834898,0.04319352591925529
0.821,999.9434204101562,999.9832763671875,999.9478149414062,999.899169921875,0.12644787227606535,-29.375,63.0625,14.375,-0.08999609960398214,0.05022762509749912,0.12591335540888693
0.832,999.9300944010416,999.9632568359375,999.9278564453125,999.899169921875,0.06560636408659981,-29.375,63.0625,14.375,-0.11913560391396061,0.011102839817548227,0.06488149261629239
0.867,999.9067586263021,999.9632568359375,999.9178466796875,999.8391723632812,0.020945797922820475,-29.375,63.0625,14.375,-0.10337377408315351,0.019623269471217064,0.020382702205617775
0.877,999.8901163736979,999.9332885742188,999.9178466796875,999.8192138671875,-0.23442692370549523,-29.0,63.375,14.75,-0.035091033286690276,-0.09004753568086821,-0.2349146322261504
0.887,999.8800862630209,999.9032592773438,999.9078369140625,999.8291625976562,-0.20424132698811448,-29.0,63.375,14.75,-0.19936948014314115,-0.18909209888526224,-0.20817227437037822
0.897,999.8600870768229,999.8932495117188,999.8578491210938,999.8291625976562,-0.1443183294231538,-29.0,63.375,14.75,-0.26967240392947556,-0.26492817521592193,-0.1517138159267173
0.907,999.8667805989584,999.9132690429688,999.7978515625,999.8892211914062,0.040934056848783484,-29.0,63.375,14.75,-0.3350026168872491,-0.30391151028009655,0.03054433621337793
0.918,999.9100748697916,999.8832397460938,999.9478149414062,999.899169921875,0.17030542651652603,-29.375,62.6875,15.0625,-0.34396262096984564,-0.41122744846715786,0.1558957503858096
0.928,999.8734334309896,999.8932495117188,999.8578491210938,999.8692016601562,-0.2985068359054637,-29.375,62.6875,15.0625,-0.4008133696145997,-0.42659365806585425,-0.3165354741141382
0.939,999.8767700195312,999.9232788085938,999.8478393554688,999.8591918945312,-0.6929667048507309,-29.375,62.6875,15.0625,-0.34719184074277454,-0.37631101324935756,-0.7073551122825155
0.949,999.8600870768229,999.9532470703125,999.7978515625,999.8291625976562,-0.8536781100531581,-29.375,62.6875,15.0625,-0.18219631670653058,-0.39443425707853486,-0.8642229004204207
0.959,999.8667602539062,999.9732666015625,999.787841796875,999.8391723632812,-0.6997585615250266,-29.375,62.6875,15.0625,0.06480399706902595,-0.5010010130002847,-0.7137756462231462
0.97,999.936767578125,999.9832763671875,999.9678344726562,999.8591918945312,0.11295338382745079,-27.875,62.6875,14.375,0.26474737984176144,-0.6199244537812346,0.09003062389625072
0.98,999.9867553710938,1000.083251953125,999.9178466796875,999.9591674804688,0.35954766213724376,-27.875,62.6875,14.375,0.10121936453744595,-0.6895445966272302,0.3356385970517355
0.99,999.9700927734375,999.9732666015625,999.8878173828125,1000.0491943359375,0.510063141751635,-27.875,62.6875,14.375,-0.1013585660809353,-0.6093766074996577,0.49155764149552716
1.001,999.9534301757812,1000.0132446289062,999.8678588867188,999.9791870117188,0.5948260477869312,-27.875,62.6875,14.375,-0.24235504792812979,-0.5070394267872265,0.5796381137714519
1.011,999.9300944010416,1000.0532836914062,999.8778076171875,999.8591918945312,0.7980392631851334,-27.875,62.6875,14.375,-0.008285010023778128,-0.28065180564795167,0.7943228417411365
1.021,999.9601033528646,999.9232788085938,999.9278564453125,1000.0291748046875,1.276676918327741,-28.25,63.0625,15.0625,0.21043358794973344,-0.21047026407266878,1.2726813120465081
1.032,999.9267578125,999.9432373046875,999.9278564453125,999.9091796875,1.6167838883665482,-28.25,63.0625,15.0625,0.4464386755242211,-0.18743190416074829,1.6065210034288526
1.042,1000.0267740885416,1000.083251953125,1000.0478515625,999.94921875,1.792736485698791,-28.25,63.0625,15.0625,0.6352689448389821,-0.16594532653218075,1.7741438817415958
1.052,999.9867553710938,1000.0432739257812,999.8978271484375,1000.0191650390625,1.3435868594510403,-28.25,63.0625,15.0625,0.2728639894057743,0.2977144361609747,1.3362734216017618
1.063,1000.0234375,1000.09326171875,1000.0478515625,999.92919921875,0.5747483110439564,-28.25,63.0625,15.0625,0.001812765392808835,0.5047051585484958,0.5624764111829386
1.073,999.9934285481771,999.9832763671875,1000.017822265625,999.9791870117188,-0.23093951356500675,-28.25,61.5625,16.875,-0.16876137486732024,0.7763732306172898,-0.26394510764190215
1.083,1000.0034383138021,999.9732666015625,1000.057861328125,999.9791870117188,-1.5147603376708219,-28.25,61.5625,16.875,0.14765278355046352,0.9807869542460291,-1.57426951258301
1.093,1000.013427734375,1000.0332641601562,1000.0978393554688,999.9091796875,-1.7080310087381854,-28.25,61.5625,16.875,0.665819824561773,1.0384557021873837,-1.8024913205677375
1.104,999.9667561848959,999.9832763671875,999.9578247070312,999.9591674804688,-1.548444345096648,-28.25,61.5625,16.875,0.769530533172218,0.9120083287340174,-1.6350770397574372
1.114,999.9267578125,999.9532470703125,999.9278564453125,999.899169921875,-0.7795570379790906,-27.875,61.5625,18.0625,0.49557367032547717,0.5667153424381839,-0.8109922464619306
1.124,999.9367472330729,999.9632568359375,999.9478149414062,999.899169921875,-0.43325750282097,-27.875,61.5625,18.0625,0.25691914478517663,0.20913772278236487,-0.4391113642112092
1.134,999.9167683919271,1000.0032958984375,999.8978271484375,999.8491821289062,0.3915195477388167,-27.875,61.5625,18.0625,0.035877787999994304,-0.06088782103483148,0.3912747507590968
